,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
33,0.0732621192932,0.000658416748047,0.76140027637,0.760440722208,0.001,7,9,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 9, 'NN__alpha': 0.001}",5,0.765924788949,0.762188099808,0.761320030698,0.762188099808,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.761721752498,0.759593246355,0.00943025317062,1.49612930099e-05,0.00252762536735,0.00143728328814
34,0.0805322647095,0.000691747665405,0.759097190235,0.759097196342,0.001,7,10,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 10, 'NN__alpha': 0.001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00311305827627,1.76220847511e-05,0.000159199549404,3.97723841187e-05
35,0.07097864151,0.000698184967041,0.768002456625,0.769961185099,0.001,7,11,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 11, 'NN__alpha': 0.001}",2,0.784343821949,0.786756238004,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.790483499616,0.789251439539,0.747117601845,0.755564082886,0.00792799118234,2.77058392455e-06,0.0165518526641,0.0148098169569
36,0.0720321178436,0.00072226524353,0.240902809765,0.240902803658,0.001,7,12,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 12, 'NN__alpha': 0.001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.0104619203097,1.00335421731e-05,0.000159199549404,3.97723841187e-05
37,0.0712759971619,0.000737810134888,0.759097190235,0.759097196342,0.001,7,13,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 13, 'NN__alpha': 0.001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00675855981265,9.9676075977e-06,0.000159199549404,3.97723841187e-05
38,0.0746819972992,0.000765943527222,0.240902809765,0.240902803658,0.001,7,14,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 14, 'NN__alpha': 0.001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.00713217700529,2.89387910329e-05,0.000159199549404,3.97723841187e-05
39,0.0325775146484,0.000528812408447,0.240902809765,0.240902803658,0.0001,7,2,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 2, 'NN__alpha': 0.0001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.000285188287827,3.37370292784e-05,0.000159199549404,3.97723841187e-05
40,0.0344165325165,0.000535583496094,0.759097190235,0.759097196342,0.0001,7,3,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 3, 'NN__alpha': 0.0001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.000415596495598,5.32821519046e-06,0.000159199549404,3.97723841187e-05
41,0.037070608139,0.000551605224609,0.240902809765,0.240902803658,0.0001,7,4,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 4, 'NN__alpha': 0.0001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.000456609926033,6.71748313198e-06,0.000159199549404,3.97723841187e-05
42,0.0407002449036,0.000593757629395,0.759097190235,0.759097196342,0.0001,7,5,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 5, 'NN__alpha': 0.0001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00349682029974,2.34134328228e-05,0.000159199549404,3.97723841187e-05
43,0.0454219818115,0.000592660903931,0.759097190235,0.759097196342,0.0001,7,6,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 6, 'NN__alpha': 0.0001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00468783274926,1.07276703943e-05,0.000159199549404,3.97723841187e-05
44,0.04692735672,0.00060715675354,0.759097190235,0.759097196342,0.0001,7,7,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 7, 'NN__alpha': 0.0001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00360197709888,8.1434517362e-06,0.000159199549404,3.97723841187e-05
45,0.046398639679,0.00064377784729,0.240902809765,0.240902803658,0.0001,7,8,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 8, 'NN__alpha': 0.0001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.00158582910917,5.8408172599e-06,0.000159199549404,3.97723841187e-05
46,0.0734367847443,0.000659799575806,0.761246737295,0.760479109924,0.0001,7,9,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 9, 'NN__alpha': 0.0001}",6,0.765924788949,0.762380038388,0.761320030698,0.762188099808,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.76095311299,0.759593246355,0.00911955325472,7.52829079811e-06,0.00252677930467,0.00148520483006
47,0.0811102390289,0.000686550140381,0.759097190235,0.759097196342,0.0001,7,10,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 10, 'NN__alpha': 0.0001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00347255930227,1.22060998919e-05,0.000159199549404,3.97723841187e-05
48,0.0727160453796,0.00072774887085,0.768002456625,0.769961185099,0.0001,7,11,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 11, 'NN__alpha': 0.0001}",2,0.784343821949,0.786756238004,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.790483499616,0.789251439539,0.747117601845,0.755564082886,0.00800494408885,2.82244099024e-05,0.0165518526641,0.0148098169569
49,0.072151517868,0.00073504447937,0.240902809765,0.240902803658,0.0001,7,12,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 12, 'NN__alpha': 0.0001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.0105900697205,4.37919831795e-05,0.000159199549404,3.97723841187e-05
50,0.072688627243,0.000737047195435,0.759097190235,0.759097196342,0.0001,7,13,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 13, 'NN__alpha': 0.0001}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.0074792221079,3.56066793491e-06,0.000159199549404,3.97723841187e-05
51,0.0752174377441,0.000759744644165,0.240902809765,0.240902803658,0.0001,7,14,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 14, 'NN__alpha': 0.0001}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.00704090605607,6.32703795615e-06,0.000159199549404,3.97723841187e-05
